Name,File,Score
140_inter__20,140_inter__20.mid,100
22_inter__18,22_inter__18.mid,90
154_inter__19,154_inter__19.mid,95
19_inter__9,19_inter__9.mid,45
169_inter__4,169_inter__4.mid,20
182_inter__2,182_inter__2.mid,10
196_inter__4,196_inter__4.mid,20
169_inter__18,169_inter__18.mid,90
128_inter__2,128_inter__2.mid,10
18_generated,18_generated.mid,100
155_inter__17,155_inter__17.mid,85
48_inter__1,48_inter__1.mid,5
23_inter__16,23_inter__16.mid,80
44_inter__15,44_inter__15.mid,75
132_inter__14,132_inter__14.mid,70
141_inter__12,141_inter__12.mid,60
37_inter__13,37_inter__13.mid,65
50_inter__10,50_inter__10.mid,50
126_inter__11,126_inter__11.mid,55
79_inter__14,79_inter__14.mid,70
168_inter__16,168_inter__16.mid,80
87_inter__4,87_inter__4.mid,20
198_inter__14,198_inter__14.mid,70
200_inter__10,200_inter__10.mid,50
89_inter__16,89_inter__16.mid,80
39_inter__2,39_inter__2.mid,10
47_inter__10,47_inter__10.mid,50
131_inter__11,131_inter__11.mid,55
78_inter__4,78_inter__4.mid,20
156_inter__12,156_inter__12.mid,60
20_inter__13,20_inter__13.mid,65
93_inter__2,93_inter__2.mid,10
196_random,196_random.mid,0
200_inter__3,200_inter__3.mid,15
118_inter__15,118_inter__15.mid,75
191_inter__4,191_inter__4.mid,20
53_inter__15,53_inter__15.mid,75
125_inter__14,125_inter__14.mid,70
142_inter__17,142_inter__17.mid,85
185_inter__2,185_inter__2.mid,10
34_inter__16,34_inter__16.mid,80
8_inter__5,8_inter__5.mid,25
108_inter__9,108_inter__9.mid,45
88_inter__18,88_inter__18.mid,90
144_generated,144_generated.mid,100
159_inter__1,159_inter__1.mid,5
118_inter__7,118_inter__7.mid,35
35_inter__18,35_inter__18.mid,90
143_inter__19,143_inter__19.mid,95
157_inter__20,157_inter__20.mid,100
152_inter__6,152_inter__6.mid,30
107_inter__6,107_inter__6.mid,30
44_inter__6,44_inter__6.mid,30
11_inter__6,11_inter__6.mid,30
164_inter__20,164_inter__20.mid,100
81_generated,81_generated.mid,100
170_inter__19,170_inter__19.mid,95
5_inter__10,5_inter__10.mid,50
86_inter__19,86_inter__19.mid,95
92_inter__20,92_inter__20.mid,100
177_generated,177_generated.mid,100
171_inter__5,171_inter__5.mid,25
182_inter__10,182_inter__10.mid,50
124_inter__5,124_inter__5.mid,25
93_inter__12,93_inter__12.mid,60
130_inter__3,130_inter__3.mid,15
165_inter__3,165_inter__3.mid,15
165_inter__12,165_inter__12.mid,60
3_inter__2,3_inter__2.mid,10
13_inter__13,13_inter__13.mid,65
74_inter__10,74_inter__10.mid,50
102_inter__11,102_inter__11.mid,55
117_inter__8,117_inter__8.mid,40
142_inter__8,142_inter__8.mid,40
67_inter__5,67_inter__5.mid,25
196_inter__15,196_inter__15.mid,75
32_inter__5,32_inter__5.mid,25
87_inter__17,87_inter__17.mid,85
49_inter__11,49_inter__11.mid,55
26_inter__3,26_inter__3.mid,15
158_inter__13,158_inter__13.mid,65
98_inter__5,98_inter__5.mid,25
73_inter__3,73_inter__3.mid,15
171_inter__17,171_inter__17.mid,85
60_inter__15,60_inter__15.mid,75
116_inter__14,116_inter__14.mid,70
54_inter__8,54_inter__8.mid,40
90_inter__17,90_inter__17.mid,85
181_inter__15,181_inter__15.mid,75
155_inter__6,155_inter__6.mid,30
39_inter__12,39_inter__12.mid,60
100_inter__6,100_inter__6.mid,30
128_inter__10,128_inter__10.mid,50
77_inter__15,77_inter__15.mid,75
101_inter__14,101_inter__14.mid,70
166_inter__17,166_inter__17.mid,85
10_inter__16,10_inter__16.mid,80
84_inter__12,84_inter__12.mid,60
195_inter__10,195_inter__10.mid,50
43_inter__6,43_inter__6.mid,30
16_inter__6,16_inter__6.mid,30
63_inter__10,63_inter__10.mid,50
115_inter__11,115_inter__11.mid,55
172_inter__12,172_inter__12.mid,60
191_random,191_random.mid,0
137_inter__3,137_inter__3.mid,15
189_inter__5,189_inter__5.mid,25
162_inter__3,162_inter__3.mid,15
11_inter__18,11_inter__18.mid,90
176_inter__5,176_inter__5.mid,25
167_inter__19,167_inter__19.mid,95
123_inter__5,123_inter__5.mid,25
96_generated,96_generated.mid,100
173_inter__20,173_inter__20.mid,100
110_inter__8,110_inter__8.mid,40
145_inter__8,145_inter__8.mid,40
4_inter__2,4_inter__2.mid,10
160_generated,160_generated.mid,100
85_inter__20,85_inter__20.mid,100
91_inter__19,91_inter__19.mid,95
21_inter__3,21_inter__3.mid,15
74_inter__3,74_inter__3.mid,15
60_inter__5,60_inter__5.mid,25
35_inter__5,35_inter__5.mid,25
6_inter__15,6_inter__15.mid,75
38_inter__20,38_inter__20.mid,100
53_inter__8,53_inter__8.mid,40
98_random,98_random.mid,0
149_inter__19,149_inter__19.mid,95
112_inter__7,112_inter__7.mid,35
147_inter__7,147_inter__7.mid,35
153_inter__1,153_inter__1.mid,5
67_random,67_random.mid,0
106_inter__1,106_inter__1.mid,5
159_random,159_random.mid,0
50_random,50_random.mid,0
1_inter__11,1_inter__11.mid,55
82_inter__18,82_inter__18.mid,90
51_inter__7,51_inter__7.mid,35
16_inter__20,16_inter__20.mid,100
45_inter__1,45_inter__1.mid,5
10_inter__1,10_inter__1.mid,5
174_inter__18,174_inter__18.mid,90
161_inter__13,161_inter__13.mid,65
17_inter__12,17_inter__12.mid,60
70_inter__11,70_inter__11.mid,55
106_inter__10,106_inter__10.mid,50
157_inter__9,157_inter__9.mid,45
2_inter__5,2_inter__5.mid,25
102_inter__9,102_inter__9.mid,45
131_inter__4,131_inter__4.mid,20
186_inter__11,186_inter__11.mid,55
164_inter__4,164_inter__4.mid,20
97_inter__13,97_inter__13.mid,65
59_inter__15,59_inter__15.mid,75
170_inter__2,170_inter__2.mid,10
125_inter__2,125_inter__2.mid,10
148_inter__17,148_inter__17.mid,85
175_inter__16,175_inter__16.mid,80
64_inter__14,64_inter__14.mid,70
112_inter__15,112_inter__15.mid,75
41_inter__9,41_inter__9.mid,45
14_inter__9,14_inter__9.mid,45
27_inter__4,27_inter__4.mid,20
192_inter__14,192_inter__14.mid,70
72_inter__4,72_inter__4.mid,20
83_inter__16,83_inter__16.mid,80
99_inter__2,99_inter__2.mid,10
66_inter__2,66_inter__2.mid,10
33_inter__2,33_inter__2.mid,10
73_inter__14,73_inter__14.mid,70
105_inter__15,105_inter__15.mid,75
162_inter__16,162_inter__16.mid,80
14_inter__17,14_inter__17.mid,85
94_inter__16,94_inter__16.mid,80
154_inter__1,154_inter__1.mid,5
185_inter__14,185_inter__14.mid,70
101_inter__1,101_inter__1.mid,5
115_inter__7,115_inter__7.mid,35
140_inter__7,140_inter__7.mid,35
67_inter__11,67_inter__11.mid,55
111_inter__10,111_inter__10.mid,50
176_inter__13,176_inter__13.mid,65
42_inter__1,42_inter__1.mid,5
80_inter__13,80_inter__13.mid,65
17_inter__1,17_inter__1.mid,5
191_inter__11,191_inter__11.mid,55
32_random,32_random.mid,0
29_inter__16,29_inter__16.mid,80
138_inter__14,138_inter__14.mid,70
56_inter__7,56_inter__7.mid,35
150_inter__9,150_inter__9.mid,45
5_inter__5,5_inter__5.mid,25
105_inter__9,105_inter__9.mid,45
12_generated,12_generated.mid,100
95_inter__18,95_inter__18.mid,90
177_inter__2,177_inter__2.mid,10
122_inter__2,122_inter__2.mid,10
15_inter__19,15_inter__19.mid,95
136_inter__4,136_inter__4.mid,20
163_inter__18,163_inter__18.mid,90
163_inter__4,163_inter__4.mid,20
188_inter__2,188_inter__2.mid,10
2_inter__14,2_inter__14.mid,70
46_inter__9,46_inter__9.mid,45
28_inter__18,28_inter__18.mid,90
13_inter__9,13_inter__9.mid,45
61_inter__2,61_inter__2.mid,10
34_inter__2,34_inter__2.mid,10
159_generated,159_generated.mid,100
20_inter__4,20_inter__4.mid,20
75_inter__4,75_inter__4.mid,20
34_inter__3,34_inter__3.mid,15
61_inter__3,61_inter__3.mid,15
75_inter__5,75_inter__5.mid,25
20_inter__5,20_inter__5.mid,25
13_inter__8,13_inter__8.mid,40
28_inter__19,28_inter__19.mid,95
46_inter__8,46_inter__8.mid,40
2_inter__15,2_inter__15.mid,75
122_inter__3,122_inter__3.mid,15
177_inter__3,177_inter__3.mid,15
188_inter__3,188_inter__3.mid,15
92_generated,92_generated.mid,100
177_inter__20,177_inter__20.mid,100
163_inter__5,163_inter__5.mid,25
163_inter__19,163_inter__19.mid,95
136_inter__5,136_inter__5.mid,25
15_inter__18,15_inter__18.mid,90
105_inter__8,105_inter__8.mid,40
5_inter__4,5_inter__4.mid,20
150_inter__8,150_inter__8.mid,40
95_inter__19,95_inter__19.mid,95
164_generated,164_generated.mid,100
81_inter__20,81_inter__20.mid,100
191_inter__10,191_inter__10.mid,50
80_inter__12,80_inter__12.mid,60
56_inter__6,56_inter__6.mid,30
138_inter__15,138_inter__15.mid,75
29_inter__17,29_inter__17.mid,85
176_inter__12,176_inter__12.mid,60
111_inter__11,111_inter__11.mid,55
67_inter__10,67_inter__10.mid,50
185_inter__15,185_inter__15.mid,75
94_inter__17,94_inter__17.mid,85
140_inter__6,140_inter__6.mid,30
115_inter__6,115_inter__6.mid,30
14_inter__16,14_inter__16.mid,80
162_inter__17,162_inter__17.mid,85
105_inter__14,105_inter__14.mid,70
73_inter__15,73_inter__15.mid,75
99_inter__3,99_inter__3.mid,15
83_inter__17,83_inter__17.mid,85
72_inter__5,72_inter__5.mid,25
192_inter__15,192_inter__15.mid,75
27_inter__5,27_inter__5.mid,25
33_inter__3,33_inter__3.mid,15
66_inter__3,66_inter__3.mid,15
112_inter__14,112_inter__14.mid,70
64_inter__15,64_inter__15.mid,75
84_random,84_random.mid,0
175_inter__17,175_inter__17.mid,85
14_inter__8,14_inter__8.mid,40
41_inter__8,41_inter__8.mid,40
97_inter__12,97_inter__12.mid,60
164_inter__5,164_inter__5.mid,25
186_inter__10,186_inter__10.mid,50
131_inter__5,131_inter__5.mid,25
148_inter__16,148_inter__16.mid,80
125_inter__3,125_inter__3.mid,15
170_inter__3,170_inter__3.mid,15
59_inter__14,59_inter__14.mid,70
106_inter__11,106_inter__11.mid,55
70_inter__10,70_inter__10.mid,50
17_inter__13,17_inter__13.mid,65
161_inter__12,161_inter__12.mid,60
102_inter__8,102_inter__8.mid,40
2_inter__4,2_inter__4.mid,20
157_inter__8,157_inter__8.mid,40
51_inter__6,51_inter__6.mid,30
174_inter__19,174_inter__19.mid,95
160_inter__20,160_inter__20.mid,100
85_generated,85_generated.mid,100
1_inter__10,1_inter__10.mid,50
96_inter__20,96_inter__20.mid,100
173_generated,173_generated.mid,100
82_inter__19,82_inter__19.mid,95
147_inter__6,147_inter__6.mid,30
112_inter__6,112_inter__6.mid,30
38_generated,38_generated.mid,100
149_inter__18,149_inter__18.mid,90
53_inter__9,53_inter__9.mid,45
6_inter__14,6_inter__14.mid,70
74_inter__2,74_inter__2.mid,10
21_inter__2,21_inter__2.mid,10
35_inter__4,35_inter__4.mid,20
60_inter__4,60_inter__4.mid,20
145_inter__9,145_inter__9.mid,45
110_inter__9,110_inter__9.mid,45
91_inter__18,91_inter__18.mid,90
16_generated,16_generated.mid,100
4_inter__3,4_inter__3.mid,15
162_inter__2,162_inter__2.mid,10
189_inter__4,189_inter__4.mid,20
137_inter__2,137_inter__2.mid,10
123_inter__4,123_inter__4.mid,20
167_inter__18,167_inter__18.mid,90
176_inter__4,176_inter__4.mid,20
11_inter__19,11_inter__19.mid,95
172_inter__13,172_inter__13.mid,65
115_inter__10,115_inter__10.mid,50
63_inter__11,63_inter__11.mid,55
172_random,172_random.mid,0
195_inter__11,195_inter__11.mid,55
57_inter__1,57_inter__1.mid,5
84_inter__13,84_inter__13.mid,65
16_inter__7,16_inter__7.mid,35
43_inter__7,43_inter__7.mid,35
10_inter__17,10_inter__17.mid,85
166_inter__16,166_inter__16.mid,80
101_inter__15,101_inter__15.mid,75
77_inter__14,77_inter__14.mid,70
141_inter__1,141_inter__1.mid,5
181_inter__14,181_inter__14.mid,70
114_inter__1,114_inter__1.mid,5
90_inter__16,90_inter__16.mid,80
145_random,145_random.mid,0
128_inter__11,128_inter__11.mid,55
100_inter__7,100_inter__7.mid,35
39_inter__13,39_inter__13.mid,65
155_inter__7,155_inter__7.mid,35
116_inter__15,116_inter__15.mid,75
60_inter__14,60_inter__14.mid,70
171_inter__16,171_inter__16.mid,80
54_inter__9,54_inter__9.mid,45
87_inter__16,87_inter__16.mid,80
32_inter__4,32_inter__4.mid,20
196_inter__14,196_inter__14.mid,70
67_inter__4,67_inter__4.mid,20
73_inter__2,73_inter__2.mid,10
98_inter__4,98_inter__4.mid,20
158_inter__12,158_inter__12.mid,60
26_inter__2,26_inter__2.mid,10
49_inter__10,49_inter__10.mid,50
102_inter__10,102_inter__10.mid,50
74_inter__11,74_inter__11.mid,55
13_inter__12,13_inter__12.mid,60
3_inter__3,3_inter__3.mid,15
165_inter__13,165_inter__13.mid,65
142_inter__9,142_inter__9.mid,45
117_inter__9,117_inter__9.mid,45
93_inter__13,93_inter__13.mid,65
124_inter__4,124_inter__4.mid,20
182_inter__11,182_inter__11.mid,55
171_inter__4,171_inter__4.mid,20
165_inter__2,165_inter__2.mid,10
130_inter__2,130_inter__2.mid,10
5_inter__11,5_inter__11.mid,55
86_inter__18,86_inter__18.mid,90
11_inter__7,11_inter__7.mid,35
110_random,110_random.mid,0
44_inter__7,44_inter__7.mid,35
170_inter__18,170_inter__18.mid,90
50_inter__1,50_inter__1.mid,5
12_inter__20,12_inter__20.mid,100
159_inter__20,159_inter__20.mid,100
19_random,19_random.mid,0
127_random,127_random.mid,0
107_inter__7,107_inter__7.mid,35
152_inter__7,152_inter__7.mid,35
146_inter__1,146_inter__1.mid,5
113_inter__1,113_inter__1.mid,5
134_inter__8,134_inter__8.mid,40
161_inter__8,161_inter__8.mid,40
136_random,136_random.mid,0
48_inter__20,48_inter__20.mid,100
113_inter__3,113_inter__3.mid,15
146_inter__3,146_inter__3.mid,15
152_inter__5,152_inter__5.mid,25
7_inter__9,7_inter__9.mid,45
107_inter__5,107_inter__5.mid,25
110_generated,110_generated.mid,100
22_inter__8,22_inter__8.mid,40
197_inter__18,197_inter__18.mid,90
77_inter__8,77_inter__8.mid,40
88_inter__8,88_inter__8.mid,40
5_inter__13,5_inter__13.mid,65
117_inter__19,117_inter__19.mid,95
61_inter__18,61_inter__18.mid,90
103_inter__20,103_inter__20.mid,100
50_inter__3,50_inter__3.mid,15
44_inter__5,44_inter__5.mid,25
11_inter__5,11_inter__5.mid,25
101_random,101_random.mid,0
165_inter__11,165_inter__11.mid,55
3_inter__1,3_inter__1.mid,5
13_inter__10,13_inter__10.mid,50
74_inter__13,74_inter__13.mid,65
102_inter__12,102_inter__12.mid,60
171_inter__6,171_inter__6.mid,30
182_inter__13,182_inter__13.mid,65
124_inter__6,124_inter__6.mid,30
93_inter__11,93_inter__11.mid,55
171_inter__14,171_inter__14.mid,70
60_inter__16,60_inter__16.mid,80
116_inter__17,116_inter__17.mid,85
49_inter__12,49_inter__12.mid,60
158_inter__10,158_inter__10.mid,50
98_inter__6,98_inter__6.mid,30
67_inter__6,67_inter__6.mid,30
196_inter__16,196_inter__16.mid,80
32_inter__6,32_inter__6.mid,30
87_inter__14,87_inter__14.mid,70
199_inter__8,199_inter__8.mid,40
77_inter__16,77_inter__16.mid,80
101_inter__17,101_inter__17.mid,85
133_inter__8,133_inter__8.mid,40
166_inter__14,166_inter__14.mid,70
10_inter__15,10_inter__15.mid,75
166_inter__8,166_inter__8.mid,40
155_inter__5,155_inter__5.mid,25
39_inter__11,39_inter__11.mid,55
100_inter__5,100_inter__5.mid,25
128_inter__13,128_inter__13.mid,65
90_inter__14,90_inter__14.mid,70
114_inter__3,114_inter__3.mid,15
181_inter__16,181_inter__16.mid,80
154_random,154_random.mid,0
141_inter__3,141_inter__3.mid,15
163_random,163_random.mid,0
63_inter__13,63_inter__13.mid,65
25_inter__8,25_inter__8.mid,40
115_inter__12,115_inter__12.mid,60
172_inter__11,172_inter__11.mid,55
70_inter__8,70_inter__8.mid,40
43_inter__5,43_inter__5.mid,25
7_inter__18,7_inter__18.mid,90
16_inter__5,16_inter__5.mid,25
84_inter__11,84_inter__11.mid,55
57_inter__3,57_inter__3.mid,15
195_inter__13,195_inter__13.mid,65
4_inter__1,4_inter__1.mid,5
180_inter__18,180_inter__18.mid,90
107_generated,107_generated.mid,100
176_inter__6,176_inter__6.mid,30
114_inter__20,114_inter__20.mid,100
123_inter__6,123_inter__6.mid,30
100_inter__19,100_inter__19.mid,95
76_inter__18,76_inter__18.mid,90
189_inter__6,189_inter__6.mid,30
6_inter__16,6_inter__16.mid,80
60_inter__6,60_inter__6.mid,30
35_inter__6,35_inter__6.mid,30
153_inter__2,153_inter__2.mid,10
106_inter__2,106_inter__2.mid,10
112_inter__4,112_inter__4.mid,20
147_inter__4,147_inter__4.mid,20
129_generated,129_generated.mid,100
174_inter__9,174_inter__9.mid,45
121_inter__9,121_inter__9.mid,45
58_inter__18,58_inter__18.mid,90
113_inter__18,113_inter__18.mid,90
45_inter__2,45_inter__2.mid,10
65_inter__19,65_inter__19.mid,95
71_inter__20,71_inter__20.mid,100
10_inter__2,10_inter__2.mid,10
194_generated,194_generated.mid,100
51_inter__4,51_inter__4.mid,20
187_inter__20,187_inter__20.mid,100
62_generated,62_generated.mid,100
62_inter__9,62_inter__9.mid,45
193_inter__19,193_inter__19.mid,95
37_inter__9,37_inter__9.mid,45
7_random,7_random.mid,0
1_inter__12,1_inter__12.mid,60
170_inter__1,170_inter__1.mid,5
59_inter__16,59_inter__16.mid,80
125_inter__1,125_inter__1.mid,5
148_inter__14,148_inter__14.mid,70
131_inter__7,131_inter__7.mid,35
186_inter__12,186_inter__12.mid,60
164_inter__7,164_inter__7.mid,35
97_inter__10,97_inter__10.mid,50
2_inter__6,2_inter__6.mid,30
161_inter__10,161_inter__10.mid,50
17_inter__11,17_inter__11.mid,55
70_inter__12,70_inter__12.mid,60
106_inter__13,106_inter__13.mid,65
66_inter__1,66_inter__1.mid,5
33_inter__1,33_inter__1.mid,5
27_inter__7,27_inter__7.mid,35
192_inter__17,192_inter__17.mid,85
72_inter__7,72_inter__7.mid,35
99_inter__1,99_inter__1.mid,5
83_inter__15,83_inter__15.mid,75
175_inter__15,175_inter__15.mid,75
64_inter__17,64_inter__17.mid,85
95_random,95_random.mid,0
112_inter__16,112_inter__16.mid,80
115_inter__4,115_inter__4.mid,20
140_inter__4,140_inter__4.mid,20
94_inter__15,94_inter__15.mid,75
154_inter__2,154_inter__2.mid,10
185_inter__17,185_inter__17.mid,85
101_inter__2,101_inter__2.mid,10
73_inter__17,73_inter__17.mid,85
105_inter__16,105_inter__16.mid,80
173_inter__9,173_inter__9.mid,45
162_inter__15,162_inter__15.mid,75
14_inter__14,14_inter__14.mid,70
126_inter__9,126_inter__9.mid,45
29_inter__15,29_inter__15.mid,75
138_inter__17,138_inter__17.mid,85
3_inter__19,3_inter__19.mid,95
56_inter__4,56_inter__4.mid,20
42_inter__2,42_inter__2.mid,10
80_inter__10,80_inter__10.mid,50
17_inter__2,17_inter__2.mid,10
191_inter__12,191_inter__12.mid,60
4_generated,4_generated.mid,100
67_inter__12,67_inter__12.mid,60
65_inter__9,65_inter__9.mid,45
111_inter__13,111_inter__13.mid,65
176_inter__10,176_inter__10.mid,50
30_inter__9,30_inter__9.mid,45
136_inter__7,136_inter__7.mid,35
183_generated,183_generated.mid,100
66_inter__20,66_inter__20.mid,100
163_inter__7,163_inter__7.mid,35
104_inter__18,104_inter__18.mid,90
188_inter__1,188_inter__1.mid,5
72_inter__19,72_inter__19.mid,95
177_inter__1,177_inter__1.mid,5
122_inter__1,122_inter__1.mid,5
184_inter__19,184_inter__19.mid,95
75_generated,75_generated.mid,100
190_inter__20,190_inter__20.mid,100
5_inter__6,5_inter__6.mid,30
20_inter__7,20_inter__7.mid,35
75_inter__7,75_inter__7.mid,35
61_inter__1,61_inter__1.mid,5
34_inter__1,34_inter__1.mid,5
139_inter__19,139_inter__19.mid,95
2_inter__17,2_inter__17.mid,85
2_inter__16,2_inter__16.mid,80
139_inter__18,139_inter__18.mid,90
75_inter__6,75_inter__6.mid,30
20_inter__6,20_inter__6.mid,30
48_generated,48_generated.mid,100
103_generated,103_generated.mid,100
184_inter__18,184_inter__18.mid,90
5_inter__7,5_inter__7.mid,35
72_inter__18,72_inter__18.mid,90
163_inter__6,163_inter__6.mid,30
104_inter__19,104_inter__19.mid,95
110_inter__20,110_inter__20.mid,100
136_inter__6,136_inter__6.mid,30
30_inter__8,30_inter__8.mid,40
176_inter__11,176_inter__11.mid,55
111_inter__12,111_inter__12.mid,60
65_inter__8,65_inter__8.mid,40
67_inter__13,67_inter__13.mid,65
56_inter__5,56_inter__5.mid,25
23_random,23_random.mid,0
3_inter__18,3_inter__18.mid,90
138_inter__16,138_inter__16.mid,80
29_inter__14,29_inter__14.mid,70
191_inter__13,191_inter__13.mid,65
17_inter__3,17_inter__3.mid,15
80_inter__11,80_inter__11.mid,55
42_inter__3,42_inter__3.mid,15
14_random,14_random.mid,0
126_inter__8,126_inter__8.mid,40
14_inter__15,14_inter__15.mid,75
162_inter__14,162_inter__14.mid,70
105_inter__17,105_inter__17.mid,85
173_inter__8,173_inter__8.mid,40
73_inter__16,73_inter__16.mid,80
140_inter__5,140_inter__5.mid,25
115_inter__5,115_inter__5.mid,25
101_inter__3,101_inter__3.mid,15
185_inter__16,185_inter__16.mid,80
154_inter__3,154_inter__3.mid,15
94_inter__14,94_inter__14.mid,70
112_inter__17,112_inter__17.mid,85
64_inter__16,64_inter__16.mid,80
175_inter__14,175_inter__14.mid,70
83_inter__14,83_inter__14.mid,70
72_inter__6,72_inter__6.mid,30
192_inter__16,192_inter__16.mid,80
27_inter__6,27_inter__6.mid,30
2_inter__7,2_inter__7.mid,35
106_inter__12,106_inter__12.mid,60
70_inter__13,70_inter__13.mid,65
17_inter__10,17_inter__10.mid,50
161_inter__11,161_inter__11.mid,55
148_inter__15,148_inter__15.mid,75
59_inter__17,59_inter__17.mid,85
97_inter__11,97_inter__11.mid,55
164_inter__6,164_inter__6.mid,30
186_inter__13,186_inter__13.mid,65
131_inter__6,131_inter__6.mid,30
37_inter__8,37_inter__8.mid,40
193_inter__18,193_inter__18.mid,90
62_inter__8,62_inter__8.mid,40
114_generated,114_generated.mid,100
41_random,41_random.mid,0
1_inter__13,1_inter__13.mid,65
10_inter__3,10_inter__3.mid,15
107_inter__20,107_inter__20.mid,100
65_inter__18,65_inter__18.mid,90
45_inter__3,45_inter__3.mid,15
113_inter__19,113_inter__19.mid,95
51_inter__5,51_inter__5.mid,25
121_inter__8,121_inter__8.mid,40
174_inter__8,174_inter__8.mid,40
58_inter__19,58_inter__19.mid,95
106_inter__3,106_inter__3.mid,15
76_random,76_random.mid,0
153_inter__3,153_inter__3.mid,15
148_random,148_random.mid,0
147_inter__5,147_inter__5.mid,25
112_inter__5,112_inter__5.mid,25
35_inter__7,35_inter__7.mid,35
60_inter__7,60_inter__7.mid,35
74_inter__1,74_inter__1.mid,5
21_inter__1,21_inter__1.mid,5
89_random,89_random.mid,0
129_inter__20,129_inter__20.mid,100
6_inter__17,6_inter__17.mid,85
76_inter__19,76_inter__19.mid,95
123_inter__7,123_inter__7.mid,35
100_inter__18,100_inter__18.mid,90
187_generated,187_generated.mid,100
62_inter__20,62_inter__20.mid,100
176_inter__7,176_inter__7.mid,35
162_inter__1,162_inter__1.mid,5
180_random,180_random.mid,0
189_inter__7,189_inter__7.mid,35
137_inter__1,137_inter__1.mid,5
71_generated,71_generated.mid,100
194_inter__20,194_inter__20.mid,100
180_inter__19,180_inter__19.mid,95
16_inter__4,16_inter__4.mid,20
7_inter__19,7_inter__19.mid,95
43_inter__4,43_inter__4.mid,20
195_inter__12,195_inter__12.mid,60
57_inter__2,57_inter__2.mid,10
84_inter__10,84_inter__10.mid,50
70_inter__9,70_inter__9.mid,45
172_inter__10,172_inter__10.mid,50
115_inter__13,115_inter__13.mid,65
25_inter__9,25_inter__9.mid,45
63_inter__12,63_inter__12.mid,60
128_inter__12,128_inter__12.mid,60
100_inter__4,100_inter__4.mid,20
39_inter__10,39_inter__10.mid,50
155_inter__4,155_inter__4.mid,20
141_inter__2,141_inter__2.mid,10
181_inter__17,181_inter__17.mid,85
114_inter__2,114_inter__2.mid,10
90_inter__15,90_inter__15.mid,75
199_inter__9,199_inter__9.mid,45
166_inter__9,166_inter__9.mid,45
10_inter__14,10_inter__14.mid,70
166_inter__15,166_inter__15.mid,75
101_inter__16,101_inter__16.mid,80
133_inter__9,133_inter__9.mid,45
77_inter__17,77_inter__17.mid,85
73_inter__1,73_inter__1.mid,5
98_inter__7,98_inter__7.mid,35
158_inter__11,158_inter__11.mid,55
26_inter__1,26_inter__1.mid,5
49_inter__13,49_inter__13.mid,65
87_inter__15,87_inter__15.mid,75
32_inter__7,32_inter__7.mid,35
196_inter__17,196_inter__17.mid,85
67_inter__7,67_inter__7.mid,35
116_inter__16,116_inter__16.mid,80
60_inter__17,60_inter__17.mid,85
171_inter__15,171_inter__15.mid,75
4_inter__20,4_inter__20.mid,100
165_inter__1,165_inter__1.mid,5
130_inter__1,130_inter__1.mid,5
93_inter__10,93_inter__10.mid,50
124_inter__7,124_inter__7.mid,35
182_inter__12,182_inter__12.mid,60
171_inter__7,171_inter__7.mid,35
102_inter__13,102_inter__13.mid,65
74_inter__12,74_inter__12.mid,60
13_inter__11,13_inter__11.mid,55
165_inter__10,165_inter__10.mid,50
50_inter__2,50_inter__2.mid,10
75_inter__20,75_inter__20.mid,100
190_generated,190_generated.mid,100
61_inter__19,61_inter__19.mid,95
117_inter__18,117_inter__18.mid,90
11_inter__4,11_inter__4.mid,20
44_inter__4,44_inter__4.mid,20
77_inter__9,77_inter__9.mid,45
197_inter__19,197_inter__19.mid,95
22_inter__9,22_inter__9.mid,45
183_inter__20,183_inter__20.mid,100
66_generated,66_generated.mid,100
5_inter__12,5_inter__12.mid,60
88_inter__9,88_inter__9.mid,45
146_inter__2,146_inter__2.mid,10
113_inter__2,113_inter__2.mid,10
107_inter__4,107_inter__4.mid,20
7_inter__8,7_inter__8.mid,40
152_inter__4,152_inter__4.mid,20
161_inter__9,161_inter__9.mid,45
134_inter__9,134_inter__9.mid,45
5_inter__16,5_inter__16.mid,80
48_inter__19,48_inter__19.mid,95
90_random,90_random.mid,0
50_inter__6,50_inter__6.mid,30
199_random,199_random.mid,0
104_generated,104_generated.mid,100
183_inter__18,183_inter__18.mid,90
103_inter__19,103_inter__19.mid,95
113_inter__6,113_inter__6.mid,30
75_inter__18,75_inter__18.mid,90
146_inter__6,146_inter__6.mid,30
117_inter__20,117_inter__20.mid,100
171_inter__11,171_inter__11.mid,55
40_inter__8,40_inter__8.mid,40
60_inter__13,60_inter__13.mid,65
15_inter__8,15_inter__8.mid,40
116_inter__12,116_inter__12.mid,60
67_inter__3,67_inter__3.mid,15
196_inter__13,196_inter__13.mid,65
2_random,2_random.mid,0
32_inter__3,32_inter__3.mid,15
87_inter__11,87_inter__11.mid,55
49_inter__17,49_inter__17.mid,85
26_inter__5,26_inter__5.mid,25
4_inter__18,4_inter__18.mid,90
98_inter__3,98_inter__3.mid,15
158_inter__15,158_inter__15.mid,75
73_inter__5,73_inter__5.mid,25
165_inter__14,165_inter__14.mid,70
156_inter__8,156_inter__8.mid,40
13_inter__15,13_inter__15.mid,75
3_inter__4,3_inter__4.mid,20
74_inter__16,74_inter__16.mid,80
103_inter__8,103_inter__8.mid,40
102_inter__17,102_inter__17.mid,85
182_inter__16,182_inter__16.mid,80
171_inter__3,171_inter__3.mid,15
93_inter__14,93_inter__14.mid,70
